Entry	Gene names	Entry name	Cross-reference (GeneID)
P08913	ADRA2A ADRA2R ADRAR	ADA2A_HUMAN	150
P31371	FGF9	FGF9_HUMAN	2254
Q9Y3D6	FIS1 TTC11 CGI-135	FIS1_HUMAN	51024
P21217	FUT3 FT3B LE	FUT3_HUMAN	2525
O15523	DDX3Y DBY	DDX3Y_HUMAN	8653
A6PVY3	FAM177B	F177B_HUMAN	400823
Q9Y2R4	DDX52 ROK1 HUSSY-19	DDX52_HUMAN	11056
Q86TM3	DDX53 CAGE	DDX53_HUMAN	168400
Q9ULE4	FAM184B KIAA1276	F184B_HUMAN	27146
P59646	FXYD4 UNQ526/PRO1069	FXYD4_HUMAN	53828
Q6PEV8	FAM199X CXorf39	F199X_HUMAN	139231
P58549	FXYD7	FXYD7_HUMAN	53822
Q8N0U4	FAM185A	F185A_HUMAN	222234
Q5U5X8	FAM222A C12orf34	F222A_HUMAN	84915
Q9H0X4	FAM234A C16orf9 ITFG3	F234A_HUMAN	83986
P16118	PFKFB1 F6PK PFRX	F261_HUMAN	5207
O75072	FKTN FCMD	FKTN_HUMAN	2218
O75618	DEDD DEDPRO1 DEFT KE05	DEDD_HUMAN	9191
O77932	DXO DOM3L DOM3Z NG6	DXO_HUMAN	1797
P19087	GNAT2 GNATC	GNAT2_HUMAN	2780
P01100	FOS G0S7	FOS_HUMAN	2353
Q9UJU5	FOXD3 HFH2	FOXD3_HUMAN	27022
Q8NFZ0	FBH1 FBX18 FBXO18	FBH1_HUMAN	84893
P55318	FOXA3 HNF3G TCF3G	FOXA3_HUMAN	3171
Q5T0N5	FNBP1L C1orf39 TOCA1	FBP1L_HUMAN	54874
Q7Z4P5	GDF7	GDF7_HUMAN	151449
O95390	GDF11 BMP11	GDF11_HUMAN	10220
Q9NQ30	ESM1	ESM1_HUMAN	11082
P27539	GDF1	GDF1_HUMAN	2657
Q1W209	ESRG HESRG	ESRG_HUMAN	
P63167	DYNLL1 DLC1 DNCL1 DNCLC1 HDLC1	DYL1_HUMAN	8655
P51808	DYNLT3 TCTE1L TCTE1XL	DYLT3_HUMAN	6990
Q2WGJ9	FER1L6 C8orfK23	FR1L6_HUMAN	654463
A9Z1Z3	FER1L4 C20orf124	FR1L4_HUMAN	
P07093	SERPINE2 PI7 PN1	GDN_HUMAN	5270
Q9UKY7	CDV3 H41	CDV3_HUMAN	55573
A6NFR6	C5orf60	CE060_HUMAN	285679
P35606	COPB2	COPB2_HUMAN	9276
P0DPF5	C2orf27A	CB27A_HUMAN	29798
Q8NI60	COQ8A ADCK3 CABC1 PP265	COQ8A_HUMAN	56997
Q5HYK3	COQ5	COQ5_HUMAN	84274
Q9C0D2	CEP295 KIAA1731	CE295_HUMAN	85459
Q49B96	COX19	COX19_HUMAN	90639
Q8WWF8	CAPSL	CAPSL_HUMAN	133690
Q96LW7	CARD19 C9orf89	CAR19_HUMAN	84270
P00403	MT-CO2 COII COX2 COXII MTCO2	COX2_HUMAN	4513
P09669	COX6C	COX6C_HUMAN	1345
Q5XLA6	CARD17 INCA	CAR17_HUMAN	440068
Q96K17	BTF3L4	BT3L4_HUMAN	91408
Q9Y6A4	CFAP20 BUG22 C16orf80 GTL3	CFA20_HUMAN	29105
Q9BSF8	BTBD10 GMRP1	BTBDA_HUMAN	84280
Q9NRR8	CDC42SE1 SPEC1	C42S1_HUMAN	56882
P04003	C4BPA C4BP	C4BPA_HUMAN	722
P59510	ADAMTS20	ATS20_HUMAN	80070
Q9Y281	CFL2	COF2_HUMAN	1073
Q8IV13	CCNJL	CCNJL_HUMAN	79616
Q5TAT6	COL13A1	CODA1_HUMAN	1305
Q9NSG2	C1orf112	CA112_HUMAN	55732
Q96C12	ARMC5	ARMC5_HUMAN	79798
P06729	CD2 SRBC	CD2_HUMAN	914
P42081	CD86 CD28LG2	CD86_HUMAN	942
P00918	CA2	CAH2_HUMAN	760
O94766	B3GAT3	B3GA3_HUMAN	26229
Q9NPZ5	B3GAT2 GLCATS KIAA1963	B3GA2_HUMAN	135152
P29016	CD1B	CD1B_HUMAN	910
Q9H0P7	AGPAT4-IT1 C6orf59 NCRNA00241	AGIT1_HUMAN	
P19784	CSNK2A2 CK2A2	CSK22_HUMAN	1459
O60513	B4GALT4 UNQ552/PRO1109	B4GT4_HUMAN	8702
Q6ZTQ4	CDHR3 CDH28	CDHR3_HUMAN	222256
P57739	CLDN2 PSEC0059 SP82 UNQ705/PRO1356	CLD2_HUMAN	9075
Q96L58	B3GALT6	B3GT6_HUMAN	126792
Q9Y696	CLIC4	CLIC4_HUMAN	25932
Q96JQ2	CLMN KIAA1188	CLMN_HUMAN	79789
Q96RK4	BBS4	BBS4_HUMAN	585
P53367	ARFIP1	ARFP1_HUMAN	27236
Q9NZZ3	CHMP5 C9orf83 SNF7DC2 CGI-34 HSPC177 PNAS-114 PNAS-2	CHMP5_HUMAN	51510
Q8IVW4	CDKL3 NKIAMRE	CDKL3_HUMAN	51265
O95704	APBB3 FE65L2	APBB3_HUMAN	10307
P56856	CLDN18 UNQ778/PRO1572	CLD18_HUMAN	51208
P20848	SERPINA2 ARGS ATR PIL SERPINA2P	A1ATR_HUMAN	
Q6JBY9	RCSD1 CAPZIP	CPZIP_HUMAN	92241
Q5TYW2	ANKRD20A1 ANKRD20A	A20A1_HUMAN	84210
Q5T5F5	ADAMTSL4-AS1 C1orf138	A4AS1_HUMAN	
P36544	CHRNA7 NACHRA7	ACHA7_HUMAN	1139
P11230	CHRNB1 ACHRB CHRNB	ACHB_HUMAN	1140
Q03060	CREM	CREM_HUMAN	1390
Q9NRG9	AAAS ADRACALA GL003	AAAS_HUMAN	8086
P54108	CRISP3	CRIS3_HUMAN	10321
Q96QU6	ACCS PHACS	1A1L1_HUMAN	84680
Q6Q6R5	CRIP3 CRP3	CRIP3_HUMAN	401262
Q86YJ7	ANKRD13B	AN13B_HUMAN	124930
Q13685	AAMP	AAMP_HUMAN	14
Q400G9	AMZ1 KIAA1950	AMZ1_HUMAN	155185
P63151	PPP2R2A	2ABA_HUMAN	5520
Q08AH1	ACSM1 BUCS1 LAE MACS1	ACSM1_HUMAN	116285
Q13536	C1orf61 CROC4	CROC4_HUMAN	10485
P49753	ACOT2 PTE2 PTE2A	ACOT2_HUMAN	10965
P12814	ACTN1	ACTN1_HUMAN	87
P03950	ANG RNASE5	ANGI_HUMAN	283
Q01484	ANK2 ANKB	ANK2_HUMAN	287
Q8IWZ3	ANKHD1 KIAA1085 MASK VBARP PP2500	ANKH1_HUMAN	404734
Q9Y2G4	ANKRD6 KIAA0957	ANKR6_HUMAN	22881
P37023	ACVRL1 ACVRLK1 ALK1	ACVL1_HUMAN	94
Q9UH17	APOBEC3B	ABC3B_HUMAN	9582
Q5J5C9	DEFB121 DEFB21	DB121_HUMAN	245934
Q9BUB4	ADAT1	ADAT1_HUMAN	23536
O95336	PGLS	6PGL_HUMAN	25796
Q8N7Z5	ANKRD31	ANR31_HUMAN	256006
P30939	HTR1F HTR1EL	5HT1F_HUMAN	3355
Q15006	EMC2 KIAA0103 TTC35	EMC2_HUMAN	9694
Q96GR2	ACSBG1 BGM KIAA0631 LPD	ACBG1_HUMAN	23205
P21397	MAOA	AOFA_HUMAN	4128
Q9NQT5	EXOSC3 RRP40 CGI-102	EXOS3_HUMAN	51010
Q5RKV6	EXOSC6 MTR3	EXOS6_HUMAN	118460
Q9NYY8	FASTKD2 KIAA0971	FAKD2_HUMAN	22868
Q5T0W9	FAM83B C6orf143	FA83B_HUMAN	222584
Q92636	NSMAF FAN	FAN_HUMAN	8439
Q8TAE8	GADD45GIP1 MRPL59 PLINP1 PRG6	G45IP_HUMAN	90480
Q68D51	DENND2C	DEN2C_HUMAN	163259
Q9BVP2	GNL3 E2IG3 NS	GNL3_HUMAN	26354
P30968	GNRHR GRHR	GNRHR_HUMAN	2798
O60911	CTSV CATL2 CTSL2 CTSU UNQ268/PRO305	CATL2_HUMAN	1515
Q4KMG0	CDON CDO	CDON_HUMAN	50937
Q7Z465	BNIPL	BNIPL_HUMAN	149428
P51857	AKR1D1 SRD5B1	AK1D1_HUMAN	6718
Q7Z5Y6	BMP8A	BMP8A_HUMAN	353500
Q49AH0	CDNF ARMETL1	CDNF_HUMAN	441549
Q969J3	BORCS5 LOH12CR1	BORC5_HUMAN	118426
P20807	CAPN3 CANP3 CANPL3 NCL1	CAN3_HUMAN	825
P53618	COPB1 COPB MSTP026	COPB_HUMAN	1315
Q9UMQ6	CAPN11	CAN11_HUMAN	11131
Q9ULU8	CADPS CAPS CAPS1 KIAA1121	CAPS1_HUMAN	8618
Q8IVU9	CABCOCO1 C10orf107	CBCO1_HUMAN	219621
Q5T1N1	AKNAD1 C1orf62	AKND1_HUMAN	254268
Q86WA6	BPHL MCNAA	BPHL_HUMAN	670
Q7Z692	CEACAM19 CEAL1 UNQ2973/PRO7436	CEA19_HUMAN	56971
Q9UQ03	CORO2B KIAA0925	COR2B_HUMAN	10391
Q8WXQ8	CPA5	CBPA5_HUMAN	93979
P16152	CBR1 CBR CRN SDR21C1	CBR1_HUMAN	873
Q5EE01	CENPW C6orf173 CUG2	CENPW_HUMAN	387103
Q8IW35	CEP97 LRRIQ2	CEP97_HUMAN	79598
Q9BRQ4	CFAP300 C11orf70	CF300_HUMAN	85016
P13994	CCDC130 SB115	CC130_HUMAN	81576
Q6NS38	ALKBH2 ABH2	ALKB2_HUMAN	121642
Q99731	CCL19 ELC MIP3B SCYA19	CCL19_HUMAN	6363
Q8NFD5	ARID1B BAF250B DAN15 KIAA1235 OSA2	ARI1B_HUMAN	57492
P11245	NAT2 AAC2	ARY2_HUMAN	10
Q9H694	BICC1	BICC1_HUMAN	80114
O95671	ASMTL	ASML_HUMAN	8623
P35318	ADM AM	ADML_HUMAN	133
Q5W041	ARMC3	ARMC3_HUMAN	219681
Q8N4X5	AFAP1L2 KIAA1914 XB130	AF1L2_HUMAN	84632
P24864	CCNE1 CCNE	CCNE1_HUMAN	898
P51685	CCR8 CKRL1 CMKBR8 CMKBRL2	CCR8_HUMAN	1237
Q13740	ALCAM MEMD	CD166_HUMAN	214
P55285	CDH6	CADH6_HUMAN	1004
O94812	BAIAP3 KIAA0734	BAIP3_HUMAN	8938
O14735	CDIPT PIS PIS1	CDIPT_HUMAN	10423
Q8WZ64	ARAP2 CENTD1 KIAA0580	ARAP2_HUMAN	116984
Q96BS2	TESC CHP3	CHP3_HUMAN	54997
O15143	ARPC1B ARC41	ARC1B_HUMAN	10095
Q9UHD1	CHORDC1 CHP1	CHRD1_HUMAN	26973
P56945	BCAR1 CAS CASS1 CRKAS	BCAR1_HUMAN	9564
Q9GZS9	CHST5	CHST5_HUMAN	23563
Q9NYG5	ANAPC11 HSPC214	APC11_HUMAN	51529
Q96CD2	PPCDC COAC MDS018 UNQ9365/PRO34154	COAC_HUMAN	60490
Q6ZMM2	ADAMTSL5 THSD6	ATL5_HUMAN	339366
Q2M2W7	C17orf58	CQ058_HUMAN	284018
Q96MU5	C17orf77	CQ077_HUMAN	146723
P02763	ORM1 AGP1	A1AG1_HUMAN	5004
P53673	CRYBA4	CRBA4_HUMAN	1413
P05067	APP A4 AD1	A4_HUMAN	351
O75629	CREG1 CREG UNQ727/PRO1409	CREG1_HUMAN	8804
A5PLL1	ANKRD34B	AN34B_HUMAN	340120
Q6PD74	AAGAB	AAGAB_HUMAN	79719
O00767	SCD	ACOD_HUMAN	6319
P54802	NAGLU UFHSD1	ANAG_HUMAN	4669
Q9Y312	AAR2 C20orf4 CGI-23 PRO0225	AAR2_HUMAN	25980
P46108	CRK	CRK_HUMAN	1398
P14060	HSD3B1 3BH HSDB3A	3BHS1_HUMAN	3283
Q9NY61	AATF CHE1 DED HSPC277	AATF_HUMAN	26574
P01019	AGT SERPINA8	ANGT_HUMAN	183
P16157	ANK1 ANK	ANK1_HUMAN	286
O14744	PRMT5 HRMT1L5 IBP72 JBP1 SKB1	ANM5_HUMAN	10419
P35348	ADRA1A ADRA1C	ADA1A_HUMAN	148
A1A5B4	ANO9 PIG5 TMEM16J TP53I5	ANO9_HUMAN	338440
Q6H8Q1	ABLIM2 KIAA1808	ABLM2_HUMAN	84448
E5RJM6	ANKRD65	ANR65_HUMAN	441869
Q6UB99	ANKRD11 ANCO1	ANR11_HUMAN	29123
P59666	DEFA3 DEF3	DEF3_HUMAN	1668
Q9NVL1	FAM86C1 FAM86C	FA86C_HUMAN	55199
Q9NYF5	FAM13B C5orf5 FAM13B1	FA13B_HUMAN	51306
Q9HB03	ELOVL3 CIG30	ELOV3_HUMAN	83401
Q8NG57	ELOA3 TCEB3C TCEB3L2	ELOA3_HUMAN	162699
P35555	FBN1 FBN	FBN1_HUMAN	2200
Q9NY74	ETAA1 ETAA16	ETAA1_HUMAN	54465
Q5SYB0	FRMPD1 FRMD2 KIAA0967	FRPD1_HUMAN	22844
P0C091	FREM3	FREM3_HUMAN	166752
Q6IPR1	ETFRF1 LYRM5	ETFR1_HUMAN	144363
P15036	ETS2	ETS2_HUMAN	2114
O14682	ENC1 KLHL37 NRPB PIG10	ENC1_HUMAN	8507
Q9BZ67	FRMD8 FKSG44	FRMD8_HUMAN	83786
Q12982	BNIP2 NIP2	BNIP2_HUMAN	663
Q6UWT4	C5orf46 UNQ472/PRO839	CE046_HUMAN	389336
Q96B36	AKT1S1 PRAS40	AKTS1_HUMAN	84335
P07199	CENPB	CENPB_HUMAN	1059
Q6PRD7	CEMP1	CEMP1_HUMAN	752014
P38398	BRCA1 RNF53	BRCA1_HUMAN	672
Q12887	COX10	COX10_HUMAN	1352
B2RD01	CENPBD1	CENP1_HUMAN	92806
Q9UK00	C3orf18	CC018_HUMAN	51161
O15182	CETN3 CEN3	CETN3_HUMAN	1070
Q3KRA9	ALKBH6 ABH6	ALKB6_HUMAN	84964
Q3C1V8	BSX BSX1	BSH_HUMAN	390259
Q8N9Z2	CCDC71L C7orf74	CC71L_HUMAN	168455
Q9Y673	ALG5 HSPC149	ALG5_HUMAN	29880
Q494V2	CFAP100 CCDC37	CP100_HUMAN	348807
P13569	CFTR ABCC7	CFTR_HUMAN	1080
Q8IYE1	CCDC13	CCD13_HUMAN	152206
Q9H9F9	ACTR5 ARP5	ARP5_HUMAN	79913
Q8WUD4	CCDC12	CCD12_HUMAN	151903
Q99674	CGREF1 CGR11	CGRE1_HUMAN	10669
Q5SY13	COL5A1-AS1 C9orf104	COAS1_HUMAN	
Q9UBX1	CTSF	CATF_HUMAN	8722
Q9Y6R9	CCDC61	CCD61_HUMAN	729440
Q2M329	CCDC96	CCD96_HUMAN	257236
Q7Z6B0	CCDC91 GGABP HSD8	CCD91_HUMAN	55297
Q13535	ATR FRP1	ATR_HUMAN	545
P78556	CCL20 LARC MIP3A SCYA20	CCL20_HUMAN	6364
Q4G0S4	CYP27C1	C27C1_HUMAN	339761
C9JUS6	ADM5 C19orf76	ADM5_HUMAN	199800
P12236	SLC25A6 ANT3 CDABP0051	ADT3_HUMAN	293
A6ND91	ASPDH	ASPD_HUMAN	554235
O75309	CDH16 UNQ695/PRO1340	CAD16_HUMAN	1014
Q5T440	IBA57 C1orf69	CAF17_HUMAN	200205
P46663	BDKRB1 BRADYB1	BKRB1_HUMAN	623
Q5R3K3	CALHM6 C6orf187 FAM26F	CAHM6_HUMAN	441168
A0A0K2S4Q6	CD300H	CD3CH_HUMAN	100130520
C9J6K1	C19orf81	CS081_HUMAN	342918
P22748	CA4	CAH4_HUMAN	762
Q6QNY1	BLOC1S2 BLOS2 CEAP	BL1S2_HUMAN	282991
P0DP25	CALM3 CALML2 CAM3 CAMC CAMIII	CALM3_HUMAN	801
Q96DZ5	CLIP3 CLIPR59	CLIP3_HUMAN	25999
O95433	AHSA1 C14orf3 HSPC322	AHSA1_HUMAN	10598
Q9GZX7	AICDA AID	AICDA_HUMAN	57379
Q7L5N1	COPS6 CSN6 HVIP	CSN6_HUMAN	10980
Q13367	AP3B2	AP3B2_HUMAN	8120
Q92870	APBB2 FE65L FE65L1	APBB2_HUMAN	323
P35611	ADD1 ADDA	ADDA_HUMAN	118
Q7Z713	ANKRD37 LPR2BP	ANR37_HUMAN	353322
P01008	SERPINC1 AT3 PRO0309	ANT3_HUMAN	462
Q6NXT1	ANKRD54 LIAR	ANR54_HUMAN	129138
Q9BZ68	FRMD8P1 FKSG43	FR8P1_HUMAN	
Q9H8H2	DDX31	DDX31_HUMAN	64794
Q9Y231	FUT9	FUT9_HUMAN	10690
P12838	DEFA4 DEF4	DEF4_HUMAN	1669
A8MXZ1	FAM90A23P FAM90A23	F90AN_HUMAN	
Q8NDB6	FAM156A TMEM29 PP12994 PRO0659
Q9NUQ9	FAM49B BM-009	FA49B_HUMAN	51571
P00451	F8 F8C	FA8_HUMAN	2157
Q8TC84	FANK1 HSD13 UNQ6504/PRO21382	FANK1_HUMAN	92565
Q9UKD1	GMEB2 KIAA1269	GMEB2_HUMAN	26205
Q9Y4F1	FARP1 CDEP PLEKHC2	FARP1_HUMAN	10160
Q14296	FASTK	FASTK_HUMAN	10922
O15372	EIF3H EIF3S3	EIF3H_HUMAN	8667
O43583	DENR DRP1 H14	DENR_HUMAN	8562
Q16676	FOXD1 FKHL8 FREAC4	FOXD1_HUMAN	2297
Q9HBU6	ETNK1 EKI1	EKI1_HUMAN	55500
Q9BQY9	DBNDD2 C20orf35	DBND2_HUMAN	55861
Q9NR90	DAZ3	DAZ3_HUMAN	57054
Q02108	GUCY1A1 GUC1A3 GUCSA3 GUCY1A3	GCYA1_HUMAN	2982
Q9HC35	EML4 C2orf2 EMAPL4	EMAL4_HUMAN	27436
Q86Y13	DZIP3 KIAA0675	DZIP3_HUMAN	9666
A1L4K1	FSD2 SPRYD1	FSD2_HUMAN	123722
O00321	ETV2 ER71 ETSRP71	ETV2_HUMAN	2116
Q9BVM4	GGACT A2LD1	GGACT_HUMAN	87769
Q9UJY4	GGA2 KIAA1080	GGA2_HUMAN	23062
A6NEY3	GOLGA6L3	GG6L3_HUMAN	
Q03135	CAV1 CAV	CAV1_HUMAN	857
Q8N535	LINC00471 C2orf52	CB052_HUMAN	
Q8N8U9	BMPER KIAA1965	BMPER_HUMAN	168667
Q969G5	CAVIN3 PRKCDBP SRBC	CAVN3_HUMAN	112464
Q6UXQ4	C2orf66 UNQ6411/PRO21186	CB066_HUMAN	401027
Q99996	AKAP9 AKAP350 AKAP450 KIAA0803	AKAP9_HUMAN	10142
Q6ZSB3	LINC00299 C2orf46 NCRNA00299	CB046_HUMAN	
Q9ULX6	AKAP8L NAKAP NAKAP95 HRIHFB2018	AKP8L_HUMAN	26993
Q9NQ31	AKIP1 BCA3 C11orf17	AKIP1_HUMAN	56672
P00352	ALDH1A1 ALDC ALDH1 PUMB1	AL1A1_HUMAN	216
Q8N6W0	CELF5 BRUNOL5	CELF5_HUMAN	60680
Q7L2Z9	CENPQ C6orf139	CENPQ_HUMAN	55166
Q8NHQ1	CEP70 BITE	CEP70_HUMAN	80321
P20674	COX5A	COX5A_HUMAN	9377
Q92793	CREBBP CBP	CBP_HUMAN	1387
Q7Z4U5	C6orf201	CF201_HUMAN	404220
P13073	COX4I1 COX4	COX41_HUMAN	1327
P07498	CSN3 CASK CSN10 CSNK	CASK_HUMAN	1448
Q16204	CCDC6 D10S170 TST1	CCDC6_HUMAN	8030
Q9Y3X0	CCDC9	CCDC9_HUMAN	26093
O00626	CCL22 MDC SCYA22 A-152E5.1	CCL22_HUMAN	6367
Q8N9N2	ASCC1 CGI-18	ASCC1_HUMAN	51008
Q9UF02	CACNG5	CCG5_HUMAN	27091
O43150	ASAP2 DDEF2 KIAA0400	ASAP2_HUMAN	8853
O95154	AKR7A3 AFAR2	ARK73_HUMAN	22977
O95561	C1orf105	CA105_HUMAN	92346
Q96LT6	C1orf74	CA074_HUMAN	148304
P48751	SLC4A3 AE3	B3A3_HUMAN	6508
Q9NNX6	CD209 CLEC4L	CD209_HUMAN	30835
P33681	CD80 CD28LG CD28LG1 LAB7	CD80_HUMAN	941
P14209	CD99 MIC2 MIC2X MIC2Y	CD99_HUMAN	4267
Q96JP9	CDHR1 KIAA1775 PCDH21 PRCAD	CDHR1_HUMAN	92211
P04141	CSF2 GMCSF	CSF2_HUMAN	1437
Q496F6	CD300E CD300LE CLM2 CMRF35A5 IREM2	CLM2_HUMAN	342510
Q9NY43	BARHL2	BARH2_HUMAN	343472
Q92905	COPS5 CSN5 JAB1	CSN5_HUMAN	10987
Q96PG8	BBC3 PUMA	BBC3B_HUMAN	27113
P05408	SCG5 SGNE1	7B2_HUMAN	6447
Q6UWZ7	ABRAXAS1 ABRA1 CCDC98 FAM175A UNQ496/PRO1013	ABRX1_HUMAN	84142
P13928	ANXA8 ANX8	ANXA8_HUMAN	653145
A6NNA5	DRGX PRRXL1	DRGX_HUMAN	644168
P55039	DRG2	DRG2_HUMAN	1819
O95677	EYA4	EYA4_HUMAN	2070
Q13474	DRP2	DRP2_HUMAN	1821
P49789	FHIT	FHIT_HUMAN	2272
B1AJZ9	FHAD1 KIAA1937	FHAD1_HUMAN	114827
Q5VYK3	ECPAS ECM29 KIAA0368	ECM29_HUMAN	
Q86XD5	FAM131B KIAA0773	F131B_HUMAN	9715
A6NE21	FAM90A18P FAM90A18
Q969Z0	TBRG4 CPR2 FASTKD4 KIAA0948	FAKD4_HUMAN	9238
Q9NW38	FANCL PHF9	FANCL_HUMAN	55120
Q8NB91	FANCB	FANCB_HUMAN	2187
A6ND36	FAM83G PAWS1	FA83G_HUMAN	644815
Q6ZT52	FAM43B	FA43B_HUMAN	163933
Q05932	FPGS	FOLC_HUMAN	2356
Q9BY84	DUSP16 KIAA1700 MKP7	DUS16_HUMAN	80824
Q8N9W8	FAM71D C14orf54	FA71D_HUMAN	161142
Q96NB1	FOPNL C16orf63 FOR20 PHSECRG2	FOPNL_HUMAN	123811
Q15369	ELOC TCEB1	ELOC_HUMAN	6921
O14893	GEMIN2 SIP1	GEMI2_HUMAN	8487
Q5FWF7	FBXO48 FBX48	FBX48_HUMAN	554251
Q86YF9	DZIP1 DZIP DZIP2 KIAA0996	DZIP1_HUMAN	22873
P57678	GEMIN4	GEMI4_HUMAN	50628
A6NEF3	GOLGA6L4	GG6L4_HUMAN	643707
P30047	GCHFR GFRP	GFRP_HUMAN	2644
O94808	GFPT2	GFPT2_HUMAN	9945
Q8NFU4	FDCSP C4orf7 UNQ733/PRO1419	FDSCP_HUMAN	260436
Q6P2I7	EBLN2 GK006	EBLN2_HUMAN	55096
Q9UKH3	ERVK-9	ENK9_HUMAN	
Q9HC38	GLOD4 C17orf25 CGI-150 My027	GLOD4_HUMAN	51031
Q9H4A5	GOLPH3L GPP34R	GLP3L_HUMAN	55204
Q9BY08	EBPL EBRP ERP	EBPL_HUMAN	84650
A6NNW6	ENO4 C10orf134	ENO4_HUMAN	387712
Q8IU60	DCP2 NUDT20	DCP2_HUMAN	167227
P06733	ENO1 ENO1L1 MBPB1 MPB1	ENOA_HUMAN	2023
Q96Q80	DERL3 C22orf14 DER3 LLN2	DERL3_HUMAN	91319
Q8N2G8	GHDC D11LGP1E LGP1	GHDC_HUMAN	84514
Q5VTE0	EEF1A1P5 EEF1AL3	EF1A3_HUMAN	
Q14390	GGTLC2 GGTL4	GGTL2_HUMAN	91227
B5MD39	GGTLC3	GGTL3_HUMAN	
O96015	DNAL4	DNAL4_HUMAN	10126
Q9UHY7	ENOPH1 MASA MSTP145	ENOPH_HUMAN	58478
Q8TC92	ENOX1 PIG38	ENOX1_HUMAN	55068
P42892	ECE1	ECE1_HUMAN	1889
Q9UBU3	GHRL MTLRP UNQ524/PRO1066	GHRL_HUMAN	51738
Q96P09	BIRC8 ILP2	BIRC8_HUMAN	
P27482	CALML3	CALL3_HUMAN	810
P49761	CLK3	CLK3_HUMAN	1198
P53680	AP2S1 AP17 CLAPS2	AP2S1_HUMAN	1175
Q8N143	BCL6B BAZF ZNF62	BCL6B_HUMAN	255877
Q9Y284	WDR83OS C19orf56 CGI-140 My006 PTD008	ASTER_HUMAN	51398
Q9UJX4	ANAPC5 APC5	APC5_HUMAN	51433
Q86SJ2	AMIGO2 ALI1	AMGO2_HUMAN	347902
Q676U5	ATG16L1 APG16L UNQ9393/PRO34307	A16L1_HUMAN	55054
P56381	ATP5F1E ATP5E	ATP5E_HUMAN	514
P53672	CRYBA2	CRBA2_HUMAN	1412
Q9GZZ6	CHRNA10 NACHRA10	ACH10_HUMAN	57053
P28838	LAP3 LAPEP PEPS	AMPL_HUMAN	51056
Q96GX2	ATXN7L3B	A7L3B_HUMAN	552889
P22760	AADAC DAC	AAAD_HUMAN	13
Q9NR19	ACSS2 ACAS2	ACSA_HUMAN	55902
Q69YU3	ANKRD34A ANKRD34	AN34A_HUMAN	284615
O15254	ACOX3 BRCOX PRCOX	ACOX3_HUMAN	8310
Q86TX2	ACOT1 CTE1	ACOT1_HUMAN	641371
P46952	HAAO	3HAO_HUMAN	23498
Q15067	ACOX1 ACOX	ACOX1_HUMAN	51
P68133	ACTA1 ACTA	ACTS_HUMAN	58
E9PGG2	ANHX	ANHX_HUMAN	647589
Q96GS6	ABHD17A C19orf27 FAM108A1	AB17A_HUMAN	81926
Q9NQW6	ANLN	ANLN_HUMAN	54443
Q03154	ACY1	ACY1_HUMAN	95
Q8IUX4	APOBEC3F	ABC3F_HUMAN	200316
P07311	ACYP1 ACYPE	ACYP1_HUMAN	97
Q8N139	ABCA6	ABCA6_HUMAN	23460
Q8TC27	ADAM32 UNQ5982/PRO21340	ADA32_HUMAN	203102
O60706	ABCC9 SUR2	ABCC9_HUMAN	10060
Q9NRA8	EIF4ENIF1	4ET_HUMAN	56478
P17342	NPR3 ANPRC C5orf23 NPRC	ANPRC_HUMAN	4883
Q9UKJ8	ADAM21	ADA21_HUMAN	8747
Q99956	DUSP9 MKP4	DUS9_HUMAN	1852
Q5TYM5	FAM72A UGENE	FA72A_HUMAN	729533
P63096	GNAI1	GNAI1_HUMAN	2770
Q53HC9	EIPR1 TSSC1	EIPR1_HUMAN	7260
O14576	DYNC1I1 DNCI1 DNCIC1	DC1I1_HUMAN	1780
Q5QP82	DCAF10 WDR32	DCA10_HUMAN	79269
Q96CN4	EVI5L	EVI5L_HUMAN	115704
Q9NZ52	GGA3 KIAA0154	GGA3_HUMAN	23163
Q16658	FSCN1 FAN1 HSN SNL	FSCN1_HUMAN	6624
P07332	FES FPS	FES_HUMAN	2242
Q9NW75	GPATCH2 GPATC2	GPTC2_HUMAN	55105
Q6NUT2	DPY19L2 UNQ3127/PRO10284	D19L2_HUMAN	283417
P18283	GPX2	GPX2_HUMAN	2877
P0CG01	GKN3P	GKN3_HUMAN	
Q96HY7	DHTKD1 KIAA1630	DHTK1_HUMAN	55526
Q7L7V1	DHX32 DDX32	DHX32_HUMAN	55760
Q6ZN66	GBP6	GBP6_HUMAN	163351
Q8NB37	GATD1 PDDC1	GALD1_HUMAN	347862
Q9BTC0	DIDO1 C20orf158 DATF1 KIAA0333	DIDO1_HUMAN	11083
Q9H706	GAREM1 C18orf11 FAM59A GAREM	GARE1_HUMAN	64762
P41250	GARS1 GARS	GARS_HUMAN	2617
O95278	EPM2A	EPM2A_HUMAN	7957
Q8N4W6	DNAJC22	DJC22_HUMAN	79962
Q9UKB3	DNAJC12 JDP1	DJC12_HUMAN	56521
P23769	GATA2	GATA2_HUMAN	2624
P43694	GATA4	GATA4_HUMAN	2626
Q9BWX5	GATA5	GATA5_HUMAN	140628
Q5D0E6	DALRD3	DALD3_HUMAN	55152
P30550	GRPR	GRPR_HUMAN	2925
Q9UHN1	POLG2 MTPOLB	DPOG2_HUMAN	11232
Q96T91	GPHA2 GPA2 ZSIG51	GPHA2_HUMAN	170589
P28067	HLA-DMA DMA RING6	DMA_HUMAN	
